time,energy,error
25.548716,199.28503,0.009361863
25.598707,197.9646,0.010040522
25.648699,196.29834,0.010898232
25.69869,194.09833,0.011918426
25.748682,191.34265,0.012826383
25.798674,188.56415,0.012895763
25.848665,186.47131,0.011940837
25.898657,184.89612,0.0110605955
25.948648,183.63184,0.010396242
25.99864,182.6325,0.009716988
26.048632,181.77228,0.009219229
26.098623,181.057,0.0087144375
26.148615,180.41852,0.008297741
26.198606,179.86462,0.007915795
26.248598,179.36975,0.007560849
26.29859,178.90875,0.0072454214
26.348581,178.50732,0.006935537
26.398573,178.12054,0.00665462
26.448565,177.77838,0.006390214
26.498556,177.46185,0.0061466694
26.548548,177.15637,0.005913079
26.59854,176.89005,0.005701065
26.648531,176.60019,0.0054929256
26.698523,176.34753,0.005289912
26.748514,176.10901,0.005093336
26.798506,175.89273,0.004906237
26.848497,175.6832,0.004716873
26.898489,175.4909,0.0045421124
26.94848,175.30222,0.004364848
26.998472,175.12431,0.0041997433
27.048464,174.94989,0.00403893
27.098455,174.79155,0.0038835406
27.148447,174.63506,0.003726244
27.198439,174.47495,0.003566742
27.24843,174.3186,0.0034083128
27.298422,174.16537,0.0032407045
27.348413,174.02011,0.00307858
27.398405,173.87515,0.0029133558
27.448397,173.72632,0.002755046
27.498388,173.5779,0.0026111603
27.54838,173.4263,0.0024836063
27.598372,173.27321,0.0023807287
27.648363,173.11508,0.00230062
27.698355,172.95253,0.002252996
27.748346,172.78676,0.0022357702
27.798338,172.61784,0.002248764
27.84833,172.4436,0.0022944212
27.898321,172.2648,0.0023688078
27.948313,172.08228,0.0024757981
27.998304,171.89577,0.0026048422
28.048296,171.70082,0.0027594566
28.098288,171.505,0.0029317737
28.14828,171.29594,0.0031160712
28.19827,171.08057,0.0033094287
28.248262,170.85782,0.0035022497
28.298254,170.62375,0.0036982894
28.348246,170.37589,0.0038969517
28.398237,170.11957,0.0040943027
28.448229,169.85641,0.004303932
28.49822,169.57065,0.004513383
28.548212,169.27147,0.004729986
28.598204,168.95935,0.004943013
28.648195,168.69925,0.005155325
28.698187,168.3949,0.005357027
28.748178,168.01166,0.0055582523
28.79817,167.6272,0.0057741404
28.848162,167.216,0.0059878826
28.898153,166.78534,0.0062203407
28.948145,166.33405,0.006465912
28.998137,165.85999,0.0067180395
29.048128,165.3335,0.0069720745
29.09812,164.77924,0.0072295666
29.148111,164.17828,0.0074863434
29.198103,163.53595,0.0077545643
29.248095,162.84106,0.008045793
29.298086,162.09113,0.008376479
29.348078,161.25916,0.008742213
29.39807,160.32672,0.009151101
29.448061,159.26361,0.009603381
29.498053,158.04822,0.010100424
29.548044,156.61694,0.010656714
29.598036,154.86267,0.011317313
29.648027,152.64722,0.012075663
29.698019,150.34668,0.012197733
29.74801,148.81201,0.010994613
29.798002,147.67334,0.01016736
29.847994,146.71588,0.009718537
29.897985,145.96844,0.009111881
29.947977,145.27032,0.008792758
29.997969,144.67902,0.00838697
30.04796,144.1286,0.008063078
